index,sentence,year,label,orig_index,label_name,word_count,char_count,llm_label_str,llm_label
821,The second requirement contributes to the first and also to smoothing fluctuations in output around full employment.,2017,0,798,Dovish,17,116,NEUTRAL,2
932,"To summarize these international data, one might say that something brought inflation down in the 1980s and 1990s,",2007,2,903,Neutral,18,114,NEUTRAL,2
1047,"This assessment will take into account a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial and international developments.",2015,2,987,Neutral,31,234,NEUTRAL,2
109,"with a healthy job market, rising incomes, and upbeat consumer confidence, the fundamentals supporting household spending are solid.",2013,2,105,Neutral,18,132,NEUTRAL,2
852,"There is, in my view, a reasonable prospect that each of these two effects will reverse their contributions to inflation over the next couple of years and that balance between them will be important in determining the pattern of core and overall inflation rates.",2005,2,826,Neutral,44,262,NEUTRAL,2
465,"Job gains had remained solid, and the unemployment rate had stayed near its recent low.",2005,1,444,Hawkish,15,87,NEUTRAL,2
305,"In addition, the forecast for headline PCE price inflation incorporated a much higher rate of increase for energy prices for the first half of the year",2017,1,291,Hawkish,26,151,HAWKISH,1
483,"Looking ahead, the projected slowing in the growth of final sales, including the effects of weak export markets, likely would reinforce business efforts to bring the growth of their inventories into better alignment with that of their sales, and such a development should contribute to the projected slowing in overall economic activity in coming quarters.",2004,0,462,Dovish,55,356,DOVISH,0
601,"Notwithstanding the shift toward monetary policy committees, each central bank and its institutional structure reflects the politics and culture of the country that it serves (or ""countries"" in the case of the European Central Bank).",2003,2,582,Neutral,35,233,NEUTRAL,2
924,it was noted that this drop could be explained by a reduction in the number of respondents who had previously expected relatively high inflation outcomes.,2010,2,874,Neutral,25,154,DOVISH,0
12,"A few participants also noted that uncertainty about the extent of resource slack in the economy was considerable and that it was quite possible that the economy could soon be operating close to potential, particularly if labor force participation rates did not turn up much while employment continued to register gains.",1996,2,12,Neutral,51,320,HAWKISH,1
975,We take the level of the stock market into account when we consider the economic outlook and monetary policy.,2003,2,946,Neutral,19,109,NEUTRAL,2
600,"Notably, if people feel sure that inflation will remain well controlled, they will be more restrained in their wage-setting and pricing behavior, which (in something of a virtuous circle) makes it easier for the Federal Reserve to confirm their expectations by keeping inflation low.",2003,1,581,Hawkish,44,283,HAWKISH,1
674,"Recently, however, incoming information has suggested that the baseline outlook for real activity in 2008 has worsened and the downside risks to growth have become more pronounced.",2004,0,653,Dovish,27,180,DOVISH,0
276,"For example, as table 1 shows, the collective current account surplus of the Middle East and Africa rose more than $40 billion between 1996 and 2003; it continued to swell in 2004 as oil prices increased yet further.",2004,1,271,Hawkish,38,216,NEUTRAL,2
456,"In the modal outlook, monetary policy tightening to temper demand, in combination with improvements in supply, is expected to reduce demandâ€“supply imbalances and reduce inflation over time.10 The real yield curve is now in solidly positive territory at all",2000,1,442,Hawkish,39,258,HAWKISH,1
976,"The staff continued to project that the accommodative stance of monetary policy, together with a further attenuation of financial stress, the waning of adverse effects of earlier declines in wealth, and improving household and business confidence, would support a moderate recovery in economic activity and a gradual decline in the unemployment rate over the next two years.",1998,0,921,Dovish,57,374,DOVISH,0
561,Monetary policy has an ambiguous effect on trade imbalances.,1997,2,543,Neutral,9,60,NEUTRAL,2
655,"Over the same period, demand for auto loans reportedly strengthened further at many banks.",2012,0,621,Dovish,14,90,NEUTRAL,2
143,"In spite of having such slow growth, disappointing productivity growth, we have a labor market that last year generated an average of about 230,000 jobs a month and so far this year has been generating about 180,000 jobs a month.",2013,1,138,Hawkish,40,229,NEUTRAL,2
222,"So, as I mentioned, we’re going to be looking at all of those things: activity, labor market, inflation.",2019,2,217,Neutral,18,104,NEUTRAL,2
477,Longer-term inflation expectations have remained stable.,2019,2,456,Neutral,6,56,NEUTRAL,2
903,"The faster pace of real GDP growth was expected to be supported by an easing in the restraint from changes in fiscal policy, increases in consumer and business confidence, further improvements in credit availability and financial conditions, and a pickup in the rate of foreign economic growth.",2021,1,853,Hawkish,47,294,DOVISH,0
751,Risks to the inflation projection also were seen as balanced.,2018,2,711,Neutral,10,61,NEUTRAL,2
558,"Moreover, a change in the ranges might be misinterpreted as a signal of greater reliance on the broad monetary aggregates in the formulation and conduct of monetary policy.",2018,2,529,Neutral,28,172,NEUTRAL,2
59,"Although your papers concentrate on the equity premium, I would like to take a few minutes today to broaden the discussion to encompass risk premiums in other markets and to highlight the connections between risk premiums and monetary policy.",1997,2,58,Neutral,39,242,NEUTRAL,2
827,"Survey-based measures of longer-run inflation expectations were little changed, on balance, in recent months,",2000,2,780,Neutral,14,109,NEUTRAL,2
561,"Moreover, current data suggested little or no growth in overall expenditures on nonresidential structures.",2003,2,532,Neutral,14,106,DOVISH,0
580,"Mortgage rates, corporate bond rates, and other yields and asset prices moved in sympathy, with important effects on the cost of borrowing and hence, presumably, on aggregate demand.",2021,1,562,Hawkish,28,182,NEUTRAL,2
162,It’s where we always want inflation to be heading.,2020,2,157,Neutral,9,50,HAWKISH,1
707,"Stock options are incorporated, based on gains upon exercising the options, in the productivity and cost measure, but not in the ECI.",2006,2,686,Neutral,22,133,NEUTRAL,2
